
; <<>> DiG 9.8.4-rpz2+rl005.12-P1 <<>> +time=1 axfr xmu.edu.cn @dns1.xmu.edu.cn.
;; global options: +cmd
xmu.edu.cn.		86400	IN	SOA	xmu.edu.cn. ftpadm.xmu.edu.cn. 2015020910 10800 3600 4320000 86400
xmu.edu.cn.		86400	IN	TXT	"v=spf1 a mx ~all"
edpsm.xmu.edu.cn.	86400	IN	A	222.76.201.152
edutech.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
ee.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
eed.xmu.edu.cn.		86400	IN	A	121.192.180.149
eedc.xmu.edu.cn.	86400	IN	A	210.34.10.99
eedstu.xmu.edu.cn.	86400	IN	A	59.77.21.104
eel.xmu.edu.cn.		86400	IN	CNAME	vhost-l1.xmu.edu.cn.
ef.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
eg.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
eguard.xmu.edu.cn.	86400	IN	A	210.34.7.119
eh.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ei.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
eic.xmu.edu.cn.		86400	IN	CNAME	jys.xmu.edu.cn.
eietc.xmu.edu.cn.	86400	IN	A	121.192.180.146
eii.xmu.edu.cn.		86400	IN	CNAME	webnt.xmu.edu.cn.
ej.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ek.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
el.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
elc.xmu.edu.cn.		86400	IN	A	121.192.176.25
elec.xmu.edu.cn.	86400	IN	A	59.77.37.173
electrochem.xmu.edu.cn.	86400	IN	A	121.192.177.114
em.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ema.xmu.edu.cn.		86400	IN	A	121.192.177.178
emba.xmu.edu.cn.	86400	IN	A	116.255.177.97
embedded.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
emc.xmu.edu.cn.		86400	IN	CNAME	webplus.xmu.edu.cn.
en.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
energy.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
enlaw.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
eo.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ep.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
epistemology.xmu.edu.cn. 86400	IN	CNAME	webplus.xmu.edu.cn.
eq.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
er.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ershou.xmu.edu.cn.	86400	IN	A	115.29.184.235
es.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
esci.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
ese.xmu.edu.cn.		86400	IN	A	210.34.13.220
eshop.xmu.edu.cn.	86400	IN	A	210.34.5.6
et.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
etd.xmu.edu.cn.		86400	IN	A	210.34.4.13
eto.xmu.edu.cn.		86400	IN	A	218.193.53.70
eu.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ev.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
events.xmu.edu.cn.	86400	IN	CNAME	lecture.xmu.edu.cn.
ew.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ex.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ey.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
eye.xmu.edu.cn.		86400	IN	CNAME	vhost.xmu.edu.cn.
ez.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fa.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fake.xmu.edu.cn.	86400	IN	A	210.34.0.104
fandog.xmu.edu.cn.	86400	IN	A	210.34.4.81
fb.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fc.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fd.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fdy.xmu.edu.cn.		86400	IN	CNAME	webplus.xmu.edu.cn.
fdyinfo.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
fe.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
feel.xmu.edu.cn.	86400	IN	A	121.192.176.29
feelyoung.xmu.edu.cn.	86400	IN	A	121.192.177.142
feichen.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
ff.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fg.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fh.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fhhk.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
fi.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
finance.xmu.edu.cn.	86400	IN	A	121.192.176.36
finance-sm2.xmu.edu.cn.	86400	IN	A	210.34.0.168
fj.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fjcs.xmu.edu.cn.	86400	IN	A	210.34.14.149
fjic.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
fjssl.xmu.edu.cn.	86400	IN	A	210.34.5.28
fjvc.xmu.edu.cn.	86400	IN	A	218.193.52.148
fk.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fl.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fm.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fn.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fo.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fop3.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
forever.xmu.edu.cn.	86400	IN	A	210.34.0.225
fp.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fq.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fr.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fs.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ft.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ftcc.xmu.edu.cn.	86400	IN	A	121.192.177.117
ftp2.xmu.edu.cn.	86400	IN	A	210.34.0.223
ftp2009.xmu.edu.cn.	86400	IN	A	210.34.0.172
ftp2009.xmu.edu.cn.	86400	IN	AAAA	2001:da8:e800::172
fu.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fuwen.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
fv.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fw.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fx.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fy.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
fz.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
g.xmu.edu.cn.		86400	IN	CNAME	google.xmu.edu.cn.
ga.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gb.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gc.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gd.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gdjpkc.xmu.edu.cn.	86400	IN	A	121.192.180.133
gdsx.xmu.edu.cn.	86400	IN	A	121.192.180.44
ge.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gf.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gfjy.xmu.edu.cn.	86400	IN	A	218.193.52.173
gg.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gh.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gi.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gift.xmu.edu.cn.	86400	IN	CNAME	etd.xmu.edu.cn.
gitlab.xmu.edu.cn.	86400	IN	A	121.192.190.49
gj.xmu.edu.cn.		86400	IN	A	210.34.0.134
gjchen.xmu.edu.cn.	86400	IN	CNAME	webnt.xmu.edu.cn.
gjjmx.xmu.edu.cn.	86400	IN	A	121.192.176.26
gk.xmu.edu.cn.		86400	IN	CNAME	webplus-s3.xmu.edu.cn.
gkkc.xmu.edu.cn.	86400	IN	A	121.192.190.75
gl.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gldsj.xmu.edu.cn.	86400	IN	CNAME	xscurl.xmu.edu.cn.
gm.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gmx.xmu.edu.cn.		86400	IN	A	210.34.5.27
gn.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
go.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
good.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
google.xmu.edu.cn.	86400	IN	A	210.34.0.80
gp.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gq.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gr.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
graphics.xmu.edu.cn.	86400	IN	A	121.192.180.114
grind.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
gs.xmu.edu.cn.		86400	IN	A	210.34.0.31
gscourse.xmu.edu.cn.	86400	IN	A	210.34.0.175
gsoffice.xmu.edu.cn.	86400	IN	CNAME	gscourse.xmu.edu.cn.
gt.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gtest.xmu.edu.cn.	86400	IN	A	210.34.0.192
gu.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
guoguan.xmu.edu.cn.	86400	IN	A	121.192.179.67
guomao.xmu.edu.cn.	86400	IN	CNAME	gmx.xmu.edu.cn.
gv.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gw.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gx.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gxy.xmu.edu.cn.		86400	IN	A	210.34.8.252
gy.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gyb.xmu.edu.cn.		86400	IN	CNAME	xsc2.xmu.edu.cn.
gyhouse.xmu.edu.cn.	86400	IN	A	59.77.24.68
gytw.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
gz.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
gzy.xmu.edu.cn.		86400	IN	CNAME	nec.xmu.edu.cn.
h01.xmu.edu.cn.		86400	IN	A	172.27.128.11
h02.xmu.edu.cn.		86400	IN	A	172.27.128.12
ha.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
haishion.xmu.edu.cn.	86400	IN	A	210.34.218.160
haishionfd.xmu.edu.cn.	86400	IN	A	210.34.0.66
haishionlw.xmu.edu.cn.	86400	IN	A	210.34.0.238
haishionnew.xmu.edu.cn.	86400	IN	A	210.34.218.160
han.xmu.edu.cn.		86400	IN	CNAME	vhost.xmu.edu.cn.
hanlab.xmu.edu.cn.	86400	IN	A	121.192.179.199
hb.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hc.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hd.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
he.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
www.hedb.xmu.edu.cn.	86400	IN	A	210.34.0.196
hf.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hg.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hh.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hi.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
history.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
hj.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hjira.xmu.edu.cn.	86400	IN	A	210.34.0.241
hk.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hl.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hlinux.xmu.edu.cn.	86400	IN	A	210.34.0.254
hm.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hn.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ho.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
home.xmu.edu.cn.	86400	IN	A	210.34.14.233
home2.xmu.edu.cn.	86400	IN	A	210.34.15.37
honeypot.xmu.edu.cn.	86400	IN	A	218.193.53.201
hong.xmu.edu.cn.	86400	IN	CNAME	dog.xmu.edu.cn.
hospital.xmu.edu.cn.	86400	IN	CNAME	webnt.xmu.edu.cn.
hospital-test.xmu.edu.cn. 86400	IN	CNAME	webplus.xmu.edu.cn.
howmanypasswordsdoihavein.xmu.edu.cn. 86400 IN CNAME vhost-l1.xmu.edu.cn.
hp.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hpc.xmu.edu.cn.		86400	IN	A	121.192.191.10
hpc.xmu.edu.cn.		86400	IN	A	121.192.191.11
hpcserv.xmu.edu.cn.	86400	IN	A	59.77.24.106
hq.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hqjt.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
hr.xmu.edu.cn.		86400	IN	CNAME	iredirect15.xmu.edu.cn.
hrm.xmu.edu.cn.		86400	IN	A	210.34.5.195
hs.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hsugar.xmu.edu.cn.	86400	IN	CNAME	haishiontestphp.xmu.edu.cn.
ht.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
htest1.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
htest2.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
htestvhost.xmu.edu.cn.	86400	IN	A	210.34.0.252
htmlhost.xmu.edu.cn.	86400	IN	A	210.34.0.192
htt.xmu.edu.cn.		86400	IN	A	210.34.218.168
hu.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
huiyi.xmu.edu.cn.	86400	IN	A	210.34.0.88
hv.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hvtiger.xmu.edu.cn.	86400	IN	CNAME	haishiontestphp.xmu.edu.cn.
hw.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hwebserver1.xmu.edu.cn.	86400	IN	A	210.34.0.41
hx.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hxjd.xmu.edu.cn.	86400	IN	A	210.34.15.249
hxlm.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
hxrcjd.xmu.edu.cn.	86400	IN	A	210.34.15.138
hy.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
hy01.xmu.edu.cn.	86400	IN	A	59.77.7.21
hy02.xmu.edu.cn.	86400	IN	A	59.77.7.22
hy03.xmu.edu.cn.	86400	IN	A	59.77.7.23
hy04.xmu.edu.cn.	86400	IN	A	59.77.7.24
hy05.xmu.edu.cn.	86400	IN	A	59.77.7.25
hy06.xmu.edu.cn.	86400	IN	A	59.77.7.26
hy07.xmu.edu.cn.	86400	IN	A	59.77.7.27
hy08.xmu.edu.cn.	86400	IN	A	59.77.7.28
hy09.xmu.edu.cn.	86400	IN	A	59.77.7.29
hy10.xmu.edu.cn.	86400	IN	A	59.77.7.30
hy11.xmu.edu.cn.	86400	IN	A	59.77.7.31
hy12.xmu.edu.cn.	86400	IN	A	59.77.7.32
hy13.xmu.edu.cn.	86400	IN	A	59.77.7.33
hy14.xmu.edu.cn.	86400	IN	A	59.77.7.34
hy15.xmu.edu.cn.	86400	IN	A	59.77.7.35
hy16.xmu.edu.cn.	86400	IN	A	59.77.7.36
hy17.xmu.edu.cn.	86400	IN	A	59.77.7.37
hy18.xmu.edu.cn.	86400	IN	A	59.77.7.38
hy19.xmu.edu.cn.	86400	IN	A	59.77.7.39
hy20.xmu.edu.cn.	86400	IN	A	59.77.7.40
hyzy.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
hyzybks.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
hyzyjyzd.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
hyzyyjs.xmu.edu.cn.	86400	IN	A	59.77.7.170
hz.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
i.xmu.edu.cn.		86400	IN	A	121.192.190.2
i2.xmu.edu.cn.		86400	IN	CNAME	incinfo.xmu.edu.cn.
ia.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
iai.xmu.edu.cn.		86400	IN	A	59.77.16.78
ias.xmu.edu.cn.		86400	IN	CNAME	chem.xmu.edu.cn.
ib.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ibm.xmu.edu.cn.		86400	IN	CNAME	uibm.xmu.edu.cn.
ibmcen.xmu.edu.cn.	86400	IN	A	210.34.3.32
ibmcen.xmu.edu.cn.	86400	IN	HINFO	"RS6000-59H" "u\003edu\002cn"
ibmcen.xmu.edu.cn.	86400	IN	MX	0 ibmcen.xmu.edu.cn.
ibmedu.xmu.edu.cn.	86400	IN	A	210.34.0.33
ibmedu.xmu.edu.cn.	86400	IN	HINFO	"IBM-pcserver" "edu"
ibmedu.xmu.edu.cn.	86400	IN	MX	0 ibmedu.xmu.edu.cn.
ic.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
icbc.xmu.edu.cn.	86400	IN	A	220.160.107.173
iccse.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
iccshr.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
ice.xmu.edu.cn.		86400	IN	CNAME	oec.xmu.edu.cn.
icimcs2014.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
iclab.xmu.edu.cn.	86400	IN	A	121.192.180.237
icloud.xmu.edu.cn.	86400	IN	A	210.34.0.174
icmn-xm.xmu.edu.cn.	86400	IN	A	59.77.35.200
icnc-fskd.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
icpc2007.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
ics.xmu.edu.cn.		86400	IN	A	121.192.180.70
icsd.xmu.edu.cn.	86400	IN	CNAME	webnt.xmu.edu.cn.
ictlab.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
id.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ideal.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
idm.xmu.edu.cn.		86400	IN	CNAME	iredirect11.xmu.edu.cn.
idp.xmu.edu.cn.		86400	IN	A	210.34.0.212
idp.xmu.edu.cn.		86400	IN	AAAA	2001:da8:e800::212
ids.xmu.edu.cn.		86400	IN	A	210.34.0.141
ids1.xmu.edu.cn.	86400	IN	A	210.34.0.141
idsauth.xmu.edu.cn.	86400	IN	A	210.34.0.41
idstar.xmu.edu.cn.	86400	IN	A	210.34.0.141
idstar1.xmu.edu.cn.	86400	IN	A	210.34.0.141
idstar2.xmu.edu.cn.	86400	IN	A	210.34.0.127
ie.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ieee-iccse.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
ieee-nems.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
ieli.xmu.edu.cn.	86400	IN	A	210.34.0.22
if.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ifamst9.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
ifas.xmu.edu.cn.	86400	IN	A	121.192.191.165
ifas2.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
ig.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ige.xmu.edu.cn.		86400	IN	A	210.34.0.175
iguard.xmu.edu.cn.	86400	IN	A	59.77.37.171
ih.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ihe.xmu.edu.cn.		86400	IN	A	210.34.0.196
ihes.xmu.edu.cn.	86400	IN	A	210.34.22.118
ii.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ij.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ik.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
il.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
im.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
imacs16.xmu.edu.cn.	86400	IN	A	121.192.180.130
imap.xmu.edu.cn.	86400	IN	CNAME	mail.xmu.edu.cn.
ime.xmu.edu.cn.		86400	IN	CNAME	mel.xmu.edu.cn.
imp.xmu.edu.cn.		86400	IN	A	121.192.190.2
imt.xmu.edu.cn.		86400	IN	A	121.192.180.222
in.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
inc.xmu.edu.cn.		86400	IN	CNAME	network.xmu.edu.cn.
inc2.xmu.edu.cn.	86400	IN	A	210.34.0.171
inc2.xmu.edu.cn.	86400	IN	AAAA	2001:da8:e800::171
incbackup.xmu.edu.cn.	86400	IN	A	121.192.190.50
incfile.xmu.edu.cn.	86400	IN	A	210.34.0.115
incinfo.xmu.edu.cn.	86400	IN	A	210.34.0.45
incjira.xmu.edu.cn.	86400	IN	A	121.192.190.59
inckb.xmu.edu.cn.	86400	IN	A	121.192.190.60
incom.xmu.edu.cn.	86400	IN	A	121.192.190.63
incops.xmu.edu.cn.	86400	IN	A	121.192.190.51
inctest.xmu.edu.cn.	86400	IN	A	210.34.0.245
inctxl.xmu.edu.cn.	86400	IN	A	121.192.190.47
infoapi.xmu.edu.cn.	86400	IN	A	210.34.0.39
infoapitest.xmu.edu.cn.	86400	IN	A	210.34.0.39
infoops.xmu.edu.cn.	86400	IN	CNAME	open.xmu.edu.cn.
information.xmu.edu.cn.	86400	IN	CNAME	vhost-l2.xmu.edu.cn.
infowas.xmu.edu.cn.	86400	IN	A	210.34.0.133
infoweb.xmu.edu.cn.	86400	IN	A	210.34.0.121
io.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ioe.xmu.edu.cn.		86400	IN	A	210.34.5.11
iot.xmu.edu.cn.		86400	IN	A	218.193.50.142
ip.xmu.edu.cn.		86400	IN	CNAME	vhost.xmu.edu.cn.
ipri.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
ips.xmu.edu.cn.		86400	IN	CNAME	vhost.xmu.edu.cn.
ipv6.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
iq.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ir.xmu.edu.cn.		86400	IN	A	210.34.4.6
iredirect11.xmu.edu.cn.	86400	IN	A	121.192.190.11
iredirect15.xmu.edu.cn.	86400	IN	A	121.192.190.15
iredirect5.xmu.edu.cn.	86400	IN	A	121.192.190.5
irsea.xmu.edu.cn.	86400	IN	A	121.192.179.72
is.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
is1.xmu.edu.cn.		86400	IN	A	210.34.7.116
is2.xmu.edu.cn.		86400	IN	A	210.34.7.117
isafe.xmu.edu.cn.	86400	IN	A	121.192.191.243
isatap.xmu.edu.cn.	86400	IN	A	210.34.219.49
ischool.xmu.edu.cn.	86400	IN	A	59.77.7.199
ischoolgu.xmu.edu.cn.	86400	IN	A	121.192.180.235
iseis2005.xmu.edu.cn.	86400	IN	CNAME	webnt.xmu.edu.cn.
isip.xmu.edu.cn.	86400	IN	A	59.77.14.170
isiss2011.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
isitae.xmu.edu.cn.	86400	IN	A	59.77.21.111
iske2008.xmu.edu.cn.	86400	IN	A	59.77.21.111
ism.xmu.edu.cn.		86400	IN	CNAME	webplus.xmu.edu.cn.
isp.xmu.edu.cn.		86400	IN	CNAME	iredirect15.xmu.edu.cn.
ist.xmu.edu.cn.		86400	IN	CNAME	cies.xmu.edu.cn.
it.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
itme.xmu.edu.cn.	86400	IN	A	101.1.27.9
iu.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
iv.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ivi.xmu.edu.cn.		86400	IN	AAAA	2001:da8:ff3a:c8de:5000::
ivi.xmu.edu.cn.		86400	IN	A	58.200.222.80
iw.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ix.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ixiada.xmu.edu.cn.	86400	IN	A	121.192.190.134
iy.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
iz.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ja.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jade.xmu.edu.cn.	86400	IN	A	210.34.4.13
jade.xmu.edu.cn.	86400	IN	A	210.34.4.20
japan.xmu.edu.cn.	86400	IN	CNAME	oec.xmu.edu.cn.
jb.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jbzhao.xmu.edu.cn.	86400	IN	A	121.192.177.54
jc.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jcd.xmu.edu.cn.		86400	IN	A	210.34.18.60
jd.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jd90.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
jdong-lab.xmu.edu.cn.	86400	IN	CNAME	webplus-s2.xmu.edu.cn.
jdsxzx.xmu.edu.cn.	86400	IN	A	58.199.94.112
jdx.xmu.edu.cn.		86400	IN	CNAME	webnt.xmu.edu.cn.
jdxjs.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
je.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jf.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jfz.xmu.edu.cn.		86400	IN	CNAME	webplus.xmu.edu.cn.
jg.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jgdw.xmu.edu.cn.	86400	IN	CNAME	18d.xmu.edu.cn.
jgxy.xmu.edu.cn.	86400	IN	A	121.192.181.2
www.jgxy.xmu.edu.cn.	86400	IN	CNAME	jgxy.xmu.edu.cn.
jgxyteach.xmu.edu.cn.	86400	IN	A	210.34.218.43
jh.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ji.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jiageng.xmu.edu.cn.	86400	IN	CNAME	ss20.xmu.edu.cn.
jieams.xmu.edu.cn.	86400	IN	CNAME	lawnet.xmu.edu.cn.
jingxian.xmu.edu.cn.	86400	IN	A	210.34.0.2
